City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
525,Palauig,PH,2021-10-02 04:23:11,15.435,119.9045,84.63,77,69,6.2,broken clouds
526,Sakete,BJ,2021-10-02 04:23:12,6.7362,2.6587,76.14,96,84,2.71,broken clouds
527,Rosaryville,US,2021-10-02 04:23:13,38.7568,-76.8097,58.46,93,1,0.0,clear sky
528,Kieta,PG,2021-10-02 04:23:14,-6.2167,155.6333,84.06,68,98,3.31,light rain
529,Salisbury,GB,2021-10-02 04:23:14,51.0693,-1.7957,54.48,90,75,6.91,broken clouds
530,Arroio Grande,BR,2021-10-02 04:23:15,-32.2375,-53.0869,49.71,92,11,4.12,few clouds
531,Carutapera,BR,2021-10-02 04:23:15,-1.195,-46.02,77.49,85,56,5.64,moderate rain
532,Ordzhonikidze,KZ,2021-10-02 04:23:16,52.4411,61.7408,43.39,81,98,5.82,overcast clouds
533,Poum,NC,2021-10-02 04:23:16,-20.2333,164.0167,75.24,85,87,21.52,overcast clouds
534,Solnechnyy,RU,2021-10-02 04:23:16,50.7214,136.6319,51.26,41,49,2.64,scattered clouds
535,Payo,ID,2021-10-02 04:23:17,-3.7508,103.6372,86.45,65,100,2.77,moderate rain
536,Norfolk,US,2021-10-02 04:23:18,42.1668,-71.2495,54.75,90,1,0.0,mist
537,Basco,PH,2021-10-02 04:23:19,20.4487,121.9702,83.95,76,35,12.15,scattered clouds
538,Vestmannaeyjar,IS,2021-10-02 04:23:20,63.4427,-20.2734,44.89,85,84,21.25,broken clouds
539,Luau,AO,2021-10-02 04:23:20,-10.7073,22.2247,65.07,90,71,2.68,broken clouds
540,Povenets,RU,2021-10-02 04:20:10,62.8487,34.8262,45.0,91,100,6.42,overcast clouds
541,Da Nang,VN,2021-10-02 04:23:15,16.0678,108.2208,89.65,62,20,4.61,few clouds
542,Necochea,AR,2021-10-02 04:23:21,-38.5473,-58.7368,43.03,79,8,9.75,clear sky
543,Ixtapa,MX,2021-10-02 04:23:22,20.7,-105.2,77.23,94,99,1.01,overcast clouds
544,Nuuk,GL,2021-10-02 04:23:22,64.1835,-51.7216,36.21,60,19,12.66,few clouds
545,Sabinopolis,BR,2021-10-02 04:23:23,-18.6661,-43.0839,68.38,62,59,2.28,broken clouds
546,Wahiawa,US,2021-10-02 04:23:23,21.5028,-158.0236,77.32,72,40,9.22,scattered clouds
547,Itoman,JP,2021-10-02 04:23:24,26.1247,127.6694,86.77,61,20,17.27,few clouds
548,Pasighat,IN,2021-10-02 04:23:25,28.0667,95.3333,86.63,67,4,4.09,clear sky
549,Grand Gaube,MU,2021-10-02 04:16:41,-20.0064,57.6608,75.6,67,52,13.0,broken clouds
550,Camacha,PT,2021-10-02 04:23:25,33.0833,-16.3333,67.42,73,75,5.75,broken clouds
551,Hay River,CA,2021-10-02 04:23:26,60.8156,-115.7999,49.98,62,40,9.22,scattered clouds
552,Khandyga,RU,2021-10-02 04:23:26,62.6667,135.6,36.05,78,100,3.94,overcast clouds
553,Russell,US,2021-10-02 04:23:27,32.3502,-85.1999,72.63,93,1,0.0,mist
554,Pucallpa,PE,2021-10-02 04:23:27,-8.3791,-74.5539,76.5,69,13,1.05,few clouds
555,Darhan,MN,2021-10-02 04:23:28,49.4867,105.9228,38.39,95,100,10.87,overcast clouds
556,Baracoa,CU,2021-10-02 04:23:29,20.3467,-74.4958,78.87,83,63,5.57,broken clouds
557,Monte Alegre,BR,2021-10-02 04:23:29,-2.0078,-54.0692,77.38,77,100,1.88,overcast clouds
558,Minab,IR,2021-10-02 04:23:29,27.1467,57.0801,87.3,64,78,2.73,broken clouds
559,Paengaroa,NZ,2021-10-02 04:23:30,-37.8167,176.4167,63.34,63,6,3.0,clear sky
560,Houston,US,2021-10-02 04:23:15,29.7633,-95.3633,76.3,83,90,1.01,overcast clouds
561,Pangnirtung,CA,2021-10-02 04:23:31,66.1451,-65.7125,37.44,74,99,3.29,overcast clouds
562,Blyth,GB,2021-10-02 04:23:31,55.1271,-1.5086,48.99,84,100,6.91,overcast clouds
563,Amantea,IT,2021-10-02 04:23:32,39.1332,16.0746,64.35,70,30,9.08,scattered clouds
564,Cotonou,BJ,2021-10-02 04:18:36,6.3654,2.4183,76.98,94,20,3.44,light rain
565,Eureka,US,2021-10-02 04:23:33,40.8021,-124.1637,58.68,74,5,0.81,clear sky
566,Sambava,MG,2021-10-02 04:23:33,-14.2667,50.1667,71.89,82,95,9.51,light rain
567,Diego De Almagro,CL,2021-10-02 04:16:48,-26.3667,-70.05,56.12,45,0,1.97,clear sky
568,Nyurba,RU,2021-10-02 04:23:34,63.2842,118.3319,41.65,43,74,3.62,broken clouds
569,Severomuysk,RU,2021-10-02 04:23:34,56.1481,113.4267,28.44,62,87,3.44,overcast clouds
570,Alekseyevka,RU,2021-10-02 04:23:35,50.6309,38.6903,42.21,76,1,5.23,clear sky
571,Quelimane,MZ,2021-10-02 04:23:35,-17.8786,36.8883,69.75,94,0,4.61,clear sky
572,Mount Pleasant,US,2021-10-02 04:22:42,32.7941,-79.8626,73.0,89,1,1.99,clear sky
573,Waitati,NZ,2021-10-02 04:23:36,-45.75,170.5667,59.56,59,100,2.1,overcast clouds
574,Alappuzha,IN,2021-10-02 04:23:37,9.49,76.3264,76.75,90,100,2.13,overcast clouds
575,Saraland,US,2021-10-02 04:22:33,30.8207,-88.0706,72.23,93,85,3.96,overcast clouds
576,Aloleng,PH,2021-10-02 04:23:37,16.1307,119.7824,85.64,73,97,8.5,overcast clouds
577,Fairbanks,US,2021-10-02 04:15:02,64.8378,-147.7164,31.6,93,90,3.44,snow
578,Berlevag,NO,2021-10-02 04:23:38,70.8578,29.0864,46.71,84,88,25.55,overcast clouds
579,Almaznyy,RU,2021-10-02 04:23:39,48.0448,40.045,42.94,59,0,8.32,clear sky
580,Pachino,IT,2021-10-02 04:23:39,36.7186,15.0907,70.59,71,98,7.31,overcast clouds
581,Ilulissat,GL,2021-10-02 04:23:40,69.2167,-51.1,28.42,93,90,2.3,overcast clouds
582,Matara,LK,2021-10-02 04:23:41,5.9485,80.5353,82.04,75,96,6.04,overcast clouds
583,Qaqortoq,GL,2021-10-02 04:23:41,60.7167,-46.0333,32.5,45,1,4.97,clear sky
584,Puri,IN,2021-10-02 04:19:10,19.8,85.85,90.12,72,7,11.01,clear sky
585,Harnai,PK,2021-10-02 04:23:43,30.1005,67.9374,80.28,64,75,4.14,broken clouds
586,Langham,CA,2021-10-02 04:23:43,52.3668,-106.9679,56.01,33,51,7.38,broken clouds
587,Barao De Melgaco,BR,2021-10-02 04:23:44,-16.1944,-55.9675,84.72,45,27,5.08,scattered clouds
588,Jian,CN,2021-10-02 04:23:44,27.1172,114.9793,94.28,30,0,4.47,clear sky
589,San Miguel,SV,2021-10-02 04:23:45,13.4833,-88.1833,82.06,94,75,3.44,broken clouds
590,Ukholovo,RU,2021-10-02 04:23:45,53.7929,40.4892,38.73,85,28,3.71,scattered clouds
591,Constitucion,CL,2021-10-02 04:23:46,-35.3333,-72.4167,50.65,92,100,11.95,overcast clouds
592,Moultrie,US,2021-10-02 04:23:46,31.1799,-83.7891,74.82,88,1,3.44,clear sky
593,Terre-De-Bas,GP,2021-10-02 04:23:47,15.8501,-61.6442,78.31,76,94,19.01,overcast clouds
594,Vila,PT,2021-10-02 04:23:48,42.0304,-8.1588,54.48,94,99,4.43,overcast clouds
595,Kangaatsiaq,GL,2021-10-02 04:23:48,68.3065,-53.4641,35.2,70,100,3.74,overcast clouds
596,Yashkul,RU,2021-10-02 04:23:49,46.1711,45.3435,49.78,60,99,13.67,overcast clouds
597,Ulaangom,MN,2021-10-02 04:23:49,49.9811,92.0667,43.29,28,98,4.68,overcast clouds
598,Dwarka,IN,2021-10-02 04:23:50,22.2394,68.9678,83.23,79,22,13.56,few clouds
599,Liverpool,GB,2021-10-02 04:23:50,53.4106,-2.9779,49.68,85,100,5.01,overcast clouds
600,Rabaul,PG,2021-10-02 04:23:51,-4.1967,152.1721,84.36,68,92,9.66,overcast clouds
601,Emba,KZ,2021-10-02 04:23:52,48.8264,58.1442,43.88,59,10,6.06,clear sky
602,Marsaxlokk,MT,2021-10-02 04:23:52,35.8419,14.5431,74.01,78,75,6.91,broken clouds
603,Janfida,AM,2021-10-02 04:23:53,40.0439,44.0233,55.26,82,75,5.75,broken clouds
604,Santa Lucia,ES,2021-10-02 04:23:53,27.9117,-15.5407,66.11,83,0,19.57,clear sky
605,Great Yarmouth,GB,2021-10-02 04:23:54,52.6083,1.7305,47.95,81,99,9.55,overcast clouds
606,Smithers,CA,2021-10-02 04:23:55,54.7804,-127.1743,48.52,57,90,12.66,overcast clouds
607,Vangaindrano,MG,2021-10-02 04:23:56,-23.35,47.6,69.55,82,3,8.19,clear sky
608,Skibbereen,IE,2021-10-02 04:23:56,51.55,-9.2667,51.6,86,100,18.7,overcast clouds
609,Alice,US,2021-10-02 04:23:57,27.7523,-98.0697,76.32,97,90,5.75,overcast clouds
610,Mollendo,PE,2021-10-02 04:23:57,-17.0231,-72.0147,61.74,87,44,7.94,scattered clouds
611,Beisfjord,NO,2021-10-02 04:23:58,68.3751,17.5988,57.25,90,96,8.41,overcast clouds
612,Zheleznodorozhnyy,RU,2021-10-02 04:23:58,55.7503,38.0042,40.55,84,11,0.72,few clouds
613,Tarpon Springs,US,2021-10-02 04:21:25,28.1461,-82.7568,80.56,77,1,5.99,clear sky
614,Jieshi,CN,2021-10-02 04:23:59,22.8134,115.8257,89.94,69,100,5.77,overcast clouds
615,Aykhal,RU,2021-10-02 04:16:31,66.0,111.5,36.86,37,36,2.13,scattered clouds
616,Asosa,ET,2021-10-02 04:24:00,10.0667,34.5333,60.53,92,100,5.68,light rain
617,Oussouye,SN,2021-10-02 04:24:00,12.485,-16.5469,79.5,86,79,2.89,light rain
618,Neosho,US,2021-10-02 04:21:32,36.869,-94.368,71.83,66,99,5.86,overcast clouds
619,Codrington,AU,2021-10-02 04:16:36,-38.2667,141.9667,59.05,81,92,7.96,overcast clouds
620,Burnie,AU,2021-10-02 04:24:01,-41.0667,145.9167,57.69,92,100,2.68,overcast clouds
621,Morros,BR,2021-10-02 04:24:02,-9.4467,-46.3003,77.56,62,63,2.53,broken clouds
622,Mehamn,NO,2021-10-02 04:24:02,71.0357,27.8492,46.53,83,56,22.48,broken clouds
623,Mocuba,MZ,2021-10-02 04:24:03,-16.8392,36.9856,71.15,82,31,3.53,scattered clouds
624,Honiara,SB,2021-10-02 04:24:03,-9.4333,159.95,84.06,77,95,3.36,overcast clouds
625,Trinidad,BO,2021-10-02 04:24:04,-14.8333,-64.9,85.39,46,37,4.18,scattered clouds
626,Vernon,CA,2021-10-02 04:21:34,50.2581,-119.2691,54.14,65,78,5.75,broken clouds
627,Ejura,GH,2021-10-02 04:24:05,7.3856,-1.3562,72.39,97,100,4.03,light rain
628,Madang,PG,2021-10-02 04:24:05,-5.2246,145.7966,83.91,69,99,3.62,moderate rain
629,Sistranda,NO,2021-10-02 04:24:05,63.7256,8.834,55.9,91,100,6.82,overcast clouds
630,Tsuruga,JP,2021-10-02 04:24:06,35.6455,136.0558,80.96,56,0,6.53,clear sky
631,Burns Lake,CA,2021-10-02 04:24:06,54.2331,-125.7533,44.02,70,100,10.18,overcast clouds
632,Concepcion Del Oro,MX,2021-10-02 04:24:07,24.6333,-101.4167,59.59,81,100,2.1,overcast clouds
633,Katangli,RU,2021-10-02 04:24:07,51.7102,143.2326,56.62,49,25,6.33,scattered clouds
634,Cape Canaveral,US,2021-10-02 04:24:08,28.4058,-80.6048,81.99,83,20,4.61,few clouds
635,College,US,2021-10-02 04:14:38,64.8569,-147.8028,31.59,93,90,3.44,snow
636,Vila Franca Do Campo,PT,2021-10-02 04:24:08,37.7167,-25.4333,72.01,91,31,6.24,scattered clouds
637,Ivolginsk,RU,2021-10-02 04:24:08,51.7492,107.2837,40.66,52,20,13.42,light rain
638,Klaksvik,FO,2021-10-02 04:24:09,62.2266,-6.589,49.12,91,100,15.48,overcast clouds
639,Piacabucu,BR,2021-10-02 04:24:09,-10.4056,-36.4344,75.54,86,4,10.98,clear sky
640,Ghanzi,BW,2021-10-02 04:24:10,-21.5667,21.7833,56.8,22,2,10.29,clear sky
641,Kichera,RU,2021-10-02 04:24:10,55.9375,110.0997,43.7,48,9,4.29,clear sky
642,Laramie,US,2021-10-02 04:24:11,41.3114,-105.5911,46.26,70,1,3.44,clear sky
643,Teahupoo,PF,2021-10-02 04:24:11,-17.8333,-149.2667,75.16,74,33,19.98,scattered clouds
644,Primorka,RU,2021-10-02 04:24:12,47.2836,39.0625,48.78,56,8,15.01,clear sky
645,Rocha,UY,2021-10-02 04:21:46,-34.4833,-54.3333,46.87,87,0,1.16,clear sky
646,Uwajima,JP,2021-10-02 04:24:13,33.2238,132.56,76.96,49,0,8.16,clear sky
647,Magdagachi,RU,2021-10-02 04:24:13,53.45,125.8,43.52,43,24,4.59,few clouds
648,Zabaykalsk,RU,2021-10-02 04:24:14,49.6333,117.3167,45.21,44,66,10.02,broken clouds
649,Ilam,NP,2021-10-02 04:24:14,26.9167,87.9167,71.37,86,100,0.38,light rain
650,Tirumullaivasal,IN,2021-10-02 04:24:14,11.2333,79.8333,85.28,66,91,3.6,overcast clouds
651,Petropavlovka,RU,2021-10-02 04:24:15,50.6114,105.3196,36.61,95,100,7.18,light rain
652,Ambon,ID,2021-10-02 04:24:15,-3.6954,128.1814,84.34,84,40,9.22,scattered clouds
653,Vadso,NO,2021-10-02 04:24:16,70.0744,29.7487,41.88,87,97,20.22,overcast clouds
654,Erzin,TR,2021-10-02 04:24:16,36.9559,36.2,64.99,48,0,3.18,clear sky
655,Dalbandin,PK,2021-10-02 04:24:16,28.8947,64.4101,84.54,33,85,1.05,overcast clouds
656,Yatou,CN,2021-10-02 04:24:17,37.15,122.3833,72.9,64,1,9.71,clear sky
657,Morgan City,US,2021-10-02 04:24:17,29.6994,-91.2068,77.02,100,1,3.44,clear sky
658,Puerto Leguizamo,CO,2021-10-02 04:24:18,-0.1934,-74.7819,73.81,88,66,2.21,broken clouds
659,Adrar,MR,2021-10-02 04:24:18,20.5022,-10.0711,87.19,24,42,5.95,scattered clouds
660,Puerto Del Rosario,ES,2021-10-02 04:24:18,28.5004,-13.8627,73.08,94,2,10.36,clear sky
661,Misratah,LY,2021-10-02 04:24:19,32.3754,15.0925,73.71,72,0,0.27,clear sky
662,Olavarria,AR,2021-10-02 04:24:19,-36.8927,-60.3225,52.02,66,9,6.93,clear sky
663,Berbera,SO,2021-10-02 04:17:02,10.4396,45.0143,90.34,58,98,2.17,overcast clouds
664,Gaurnadi,BD,2021-10-02 04:24:20,22.9667,90.2333,87.44,68,7,4.99,clear sky
665,Male,MV,2021-10-02 04:24:20,4.1748,73.5089,84.15,79,75,12.66,broken clouds
666,Brainerd,US,2021-10-02 04:24:21,46.358,-94.2008,66.45,94,90,0.0,mist
667,Singkang,MY,2021-10-02 04:24:22,2.1006,102.7994,84.09,83,100,1.88,moderate rain
668,Cumra,TR,2021-10-02 04:24:23,37.5732,32.7745,48.34,53,0,3.98,clear sky
669,Thinadhoo,MV,2021-10-02 04:24:24,0.5333,72.9333,82.67,69,49,8.48,scattered clouds
670,Xiongzhou,CN,2021-10-02 04:24:24,25.1167,114.3,92.64,49,1,4.47,clear sky
671,Visina,RO,2021-10-02 04:24:25,44.5833,25.3333,45.9,65,46,6.24,scattered clouds
672,Valdepenas,ES,2021-10-02 04:24:26,38.7621,-3.3848,59.04,45,100,1.74,overcast clouds
673,Margate,GB,2021-10-02 04:24:26,51.3813,1.3862,49.69,87,79,1.01,broken clouds
674,Christchurch,NZ,2021-10-02 04:20:44,-43.5333,172.6333,62.47,68,97,4.0,overcast clouds
675,Wajir,KE,2021-10-02 04:24:27,1.7471,40.0573,73.67,72,100,12.66,overcast clouds
676,Port Macquarie,AU,2021-10-02 04:24:27,-31.4333,152.9167,69.76,69,77,3.29,broken clouds
677,Arman,RU,2021-10-02 04:24:27,59.7,150.1667,43.72,93,93,3.96,light rain
678,Galle,LK,2021-10-02 04:19:49,6.0367,80.217,81.66,75,91,8.63,overcast clouds
679,Camapua,BR,2021-10-02 04:24:28,-19.5314,-54.0439,75.7,70,19,1.99,few clouds
680,Lincoln,US,2021-10-02 04:24:28,40.8,-96.667,66.27,85,90,1.01,overcast clouds
681,Curup,ID,2021-10-02 04:24:29,-3.4667,102.5333,79.74,72,100,2.06,overcast clouds
682,Champerico,GT,2021-10-02 04:24:29,14.3,-91.9167,81.36,79,6,2.26,clear sky
683,Kuala Pilah,MY,2021-10-02 04:24:30,2.7389,102.2487,83.23,85,100,1.97,overcast clouds
684,Mumford,GH,2021-10-02 04:24:30,5.2618,-0.759,76.64,87,100,5.39,light rain
685,Kandrian,PG,2021-10-02 04:24:31,-6.2167,149.55,84.76,71,100,5.46,light rain
686,Port Augusta,AU,2021-10-02 04:24:31,-32.5,137.7667,81.72,20,40,14.5,scattered clouds
687,Sungairaya,ID,2021-10-02 04:24:32,0.7,108.9,77.67,75,100,7.52,light rain
688,Atasu,KZ,2021-10-02 04:24:32,48.6814,71.6433,37.08,69,78,8.48,broken clouds
